2018-09-02 05:06:43.560423+00:00|923.655388|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:06:46.024065+00:00|926.308541|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:06:48.534097+00:00|931.315685|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:06:51.031129+00:00|936.323724|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:06:56.043660+00:00|906.116902|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:06:58.553360+00:00|875.542075|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:07:26.152538+00:00|3.424735|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:07:28.580867+00:00|8.426539|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:07:31.079296+00:00|608.586466|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:15:53.078233+00:00|602.810630|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:15:55.457222+00:00|607.827352|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:15:57.973122+00:00|612.834916|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:16:24.350215+00:00|619.963008|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:16:25.477814+00:00|624.971296|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:16:27.992078+00:00|629.978266|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:16:30.487882+00:00|634.987166|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:16:33.052004+00:00|639.991836|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:16:35.493423+00:00|645.000309|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:16:37.999761+00:00|658.573438|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:16:40.501042+00:00|681.056404|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:16:43.005078+00:00|704.296433|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:17:25.612771+00:00|712.933667|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:17:28.048569+00:00|717.945929|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:17:40.609930+00:00|720.969241|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:17:43.072401+00:00|725.979466|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:17:45.567844+00:00|730.986129|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:17:48.070990+00:00|735.994219|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:17:50.567781+00:00|741.000192|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:17:53.083254+00:00|746.005918|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:17:55.581072+00:00|751.012390|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:18:05.613112+00:00|756.247972|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:18:08.090790+00:00|761.264991|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:18:10.598263+00:00|766.270790|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:18:13.101357+00:00|771.275343|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:18:15.604813+00:00|776.282863|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:19:05.732626+00:00|781.184878|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:19:08.135867+00:00|786.202260|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:19:10.636713+00:00|791.207707|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:19:13.140793+00:00|796.214753|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:19:15.635936+00:00|801.222183|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:19:18.139659+00:00|806.229246|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
2018-09-02 05:19:20.755070+00:00|811.235482|2.000000|2500|g8DejJF9THI|7417703451045399618|132|
